@RELATION ontolo_new_trop

@ATTRIBUTE cooc NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE relation {"ant","tmp","ent","pre"}
@ATTRIBUTE correct {"+","-"}


@DATA
0,1,ent,-
0,1,ent,-
0.00966183574879227,0,ent,-
0,0,pre,-
0,2,ant,-
0,0,ant,-
0.17857142857142858,1,ent,-
0,1,ent,-
0.1111111111111111,1,ent,-
0,0,ant,-
0.0038314176245210726,0,ent,-
0,0,ent,-
0.04758064516129032,0,ent,-
0.1,1,tmp,-
0.18777292576419213,3,ant,-
0,0,ant,-
0.00819672131147541,0,pre,-
0.0064761904761904765,0,ent,-
0,0,ant,-
0.031746031746031744,1,ant,-
0,0,ent,-
0,0,ent,-
0.5,0,ant,-
0,1,ant,-
0,1,ant,-
0.01020408163265306,0,pre,-
0,0,ant,-
0,1,ant,-
0,1,tmp,-
0,0,ent,-
0.02249134948096886,0,pre,-
0,0,ent,-
0,0,ant,-
0.046153846153846156,0,ant,-
0,0,ent,-
0,0,pre,-
0.29850746268656714,0,ent,-
0.023809523809523808,1,ant,-
0,0,tmp,-
0,0,ant,-
0.022792022792022793,0,ent,-
0.1,0,ant,-
0,1,ant,-
0.04477611940298507,1,ant,-
0,1,ent,-
0,1,ent,-
0.040871021775544386,1,ent,-
0,0,ent,-
0.025,0,ant,-
0.05263157894736842,0,pre,-
0,2,tmp,-
0,0,tmp,-
0.018867924528301886,0,ant,-
0.02586206896551724,0,pre,-
0,0,ant,-
0,1,pre,-
0.047619047619047616,0,ent,-
0,1,ant,-
0.046153846153846156,1,ant,-
0.06324972737186478,0,pre,-
0,0,tmp,-
0.058823529411764705,0,pre,-
0.008928571428571428,1,ent,-
0.02457002457002457,1,ent,-
0,0,tmp,-
0,0,ant,-
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0.17567567567567569,0,ant,+
0,0,ant,-
0,2,ant,-
0,2,ent,-
0,1,ant,-
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0.1111111111111111,0,ent,+
0,0,ant,-
0.16666666666666666,0,ant,-
0,0,ant,-
0,0,pre,-
0,0,ent,-
0.1,1,ant,-
0.05941527821439799,1,ent,-
0.13043478260869565,0,ent,-
0,0,ant,-
0,1,tmp,-
0.014925373134328358,0,ent,-
0.0912863070539419,1,pre,-
0.16666666666666666,1,ant,-
0,2,ant,-
0,0,pre,-
0,3,tmp,-
0,1,ent,-
0.12440191387559808,0,ent,-
0,1,ent,-
0,0,pre,-
0,0,ant,-
0,2,ant,-
0.04504504504504504,0,pre,-
0,0,ant,-
0,0,ent,-
0.046456692913385826,0,ent,-
0,0,pre,-
0.055793991416309016,3,pre,-
0.0021413276231263384,1,ent,-
0.07142857142857142,0,ent,-
0,0,tmp,-
0.1,1,ant,-
0,1,ent,-
0.051094890510948905,0,pre,-
0,0,ent,-
0,0,ent,-
0,5,pre,-
0,0,ant,-
0,0,ant,-
0,2,ant,-
0,1,tmp,-
0.12440191387559808,1,ent,-
0.019327731092436976,1,ent,-
0,2,ant,-
0,0,ant,-
0,0,tmp,-
0.01236056677720832,1,ent,-
0,0,pre,-
0,1,ent,-
0,0,ant,-
0,0,tmp,-
0,1,tmp,-
0.03076923076923077,1,pre,-
0,0,ant,-
0,0,ent,-
0,1,ant,-
0,0,ant,-
0,0,ant,-
0.02127659574468085,3,ant,-
0.1111111111111111,1,ent,-
0,0,pre,-
0,0,ent,-
0,0,pre,-
0,0,ant,-
0.046153846153846156,1,ant,-
0.04878048780487805,0,pre,-
0,0,ant,-
0,2,ant,-
0.02627511591962906,6,pre,-
0,1,ant,-
0.06716417910447761,2,ant,-
0.019230769230769232,4,ant,-
0,0,pre,-
0.02127659574468085,0,ant,-
0.043478260869565216,2,ant,-
0,0,ant,-
0.02127659574468085,0,ant,-
0,0,tmp,-
0,0,ant,-
0.4375,0,tmp,-
0,0,ant,-
0,2,pre,-
0,1,pre,-
0,0,ent,-
0.0015923566878980893,2,ent,-
0,0,ant,-
0.018518518518518517,0,ant,-
0.0963855421686747,0,pre,-
0,2,pre,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,1,tmp,-
0,1,ant,-
0.14285714285714285,1,ent,-
0.1111111111111111,0,pre,-
0,0,ant,-
0.001040582726326743,1,ent,-
0,1,ant,-
0,0,ant,-
0.5,1,ant,-
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,tmp,-
0,0,ent,-
0,0,ent,-
0,1,pre,-
0,0,ent,-
0.05,1,tmp,-
0,1,ant,-
0,0,ent,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.019230769230769232,3,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.08888888888888889,0,pre,-
0,0,ant,-
0,0,ant,-
0.017857142857142856,0,ant,-
0.05202312138728324,0,pre,-
0,0,ant,-
0.12264150943396226,1,ent,-
0,1,ant,-
0,1,ent,-
0.13846153846153847,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,tmp,-
0.16666666666666666,0,ant,-
0,2,tmp,-
0,0,ent,-
0,0,pre,-
0.019748653500897665,0,ent,-
0.007462686567164179,0,ent,-
0.045454545454545456,1,ent,-
0.018867924528301886,0,ant,-
0,0,tmp,-
0.09533020171318043,1,ent,-
0,0,ant,-
0,1,ent,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,pre,-
0,1,ent,-
0,1,ant,-
0,4,ent,-
0,1,ant,-
0,1,ent,-
0.008305020762551907,1,pre,-
0.07758620689655173,0,ant,-
0,0,ant,-
0.05263157894736842,0,ent,-
0.058823529411764705,0,pre,-
0,0,pre,-
0,0,ant,-
0,2,ent,-
0,1,tmp,-
0.00819672131147541,0,pre,-
0,1,tmp,-
0.0016680567139282735,0,ent,-
0,1,ant,-
0,0,ant,-
0.04411764705882353,0,ant,-
0.007462686567164179,0,ent,-
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0,1,tmp,+
0.15834473324213405,0,pre,-
0.05405405405405406,1,pre,-
0.08333333333333333,0,ant,-
0,1,tmp,-
0.052062204192021636,1,ent,-
0.023255813953488372,0,ant,-
0,1,ent,-
0.01278409090909091,1,ent,-
0,2,tmp,-
0.1111111111111111,0,ent,-
0,1,tmp,-
0,2,tmp,-
0,1,ent,-
0,2,tmp,-
0.09574468085106383,0,ant,-
0,0,ent,-
0.02127659574468085,1,ant,-
0,0,ant,-
0,0,ant,-
0.06711409395973154,0,pre,-
0.06451612903225806,0,ent,-
0,1,ent,-
0.04768211920529802,0,pre,-
0.018867924528301886,0,ant,-
0,0,ent,-
0.018518518518518517,1,ant,-
0,0,ent,-
0,2,pre,-
0,2,ant,-
0,0,ant,-
0.1,1,ant,-
0.05263157894736842,0,pre,-
0,0,pre,-
0,0,tmp,-
0.04411764705882353,1,ant,-
0,1,ent,-
0,0,pre,-
0.047872340425531915,0,pre,-
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0.5,0,ent,+
0,0,ent,-
0,0,ant,-
0,1,ent,-
0,0,ant,-
0.07758620689655173,0,ant,-
0.07758620689655173,0,ant,-
0,1,ent,-
0,0,ent,-
0,2,ant,-
0,0,ant,-
0,1,ant,-
0,0,pre,-
0.04721030042918455,0,pre,-
0.04504504504504504,0,pre,-
0.11764705882352941,0,ant,-
0,1,ent,-
0,1,tmp,-
0,1,ent,-
0.0111731843575419,3,ant,-
0.32589285714285715,2,ent,-
0,1,ent,-
0,1,ent,-
0,0,ant,-
0,0,pre,-
0,0,ant,-
0,1,ent,-
0.0049261083743842365,0,pre,-
0.03284923928077455,0,ent,-
0,1,ent,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,1,ant,-
0.005813953488372093,1,ent,-
0,1,ant,-
0,0,ant,-
0,1,tmp,-
0,0,tmp,-
0,1,ent,-
0,0,tmp,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,1,ant,-
0,0,ent,-
0,1,ant,-
0,0,ant,-
0.0033333333333333335,0,ent,-
0,1,ent,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,ant,-
0,0,ant,-
0,1,ant,-
0.04205607476635514,0,pre,-
0,0,ant,-
0,2,ent,-
0,0,tmp,-
0,2,pre,-
0.023371104815864022,0,ent,-
0,0,ent,-
0,1,ant,-
0.006789524733268671,0,ent,-
0,0,tmp,-
0,2,ant,-
0,2,pre,-
0.019230769230769232,0,ant,-
0,0,pre,-
0,4,ant,-
0,2,pre,-
0.018867924528301886,0,ant,-
0,0,ent,-
0.1111111111111111,1,ent,-
0,0,ent,-
0,1,ent,-
0.018518518518518517,0,ant,-
0,0,tmp,-
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,1,ent,+
0,0,tmp,-
0.14285714285714285,1,ant,-
0,1,ant,-
0.1111111111111111,0,ent,-
0,2,pre,-
0,1,ant,-
0,0,ant,-
0.02631578947368421,0,ant,-
0.06666666666666667,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,0,ant,-
0.046153846153846156,0,ant,-
0,1,ent,-
0.023696682464454975,3,pre,-
0.14285714285714285,0,ant,-
0,0,ant,-
0,0,tmp,-
0.02440884820747521,1,ent,-
0.046153846153846156,0,ant,-
0,1,ent,-
0.014595103578154425,3,ent,-
0.058823529411764705,2,ant,-
0,1,ant,-
0,0,pre,-
0,1,ent,-
0,0,ant,-
0,0,tmp,-
0,1,tmp,-
0,2,tmp,-
0.014563106796116505,1,pre,-
1.0,1,pre,-
0,3,ant,-
0,0,ent,-
0.046153846153846156,0,ant,-
0,1,ant,-
0.10638297872340426,1,ant,-
0.018518518518518517,0,ant,-
0,0,ent,-
0,1,ant,-
0.027855153203342618,2,ent,-
0.19528619528619529,2,pre,-
0,0,tmp,-
0,2,ant,-
0.1487603305785124,0,ant,-
0,1,ent,-
0,0,pre,-
0,1,tmp,-
0,0,ant,-
0,0,ant,-
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0,2,ent,+
0.08471001757469244,1,ent,-
0.058823529411764705,0,tmp,-
0,0,ant,-
0,4,ent,-
0,2,ant,-
0.04669260700389105,0,pre,-
0,0,pre,-
0,0,ent,-
0.10256410256410256,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,pre,-
0,0,pre,-
0,0,tmp,-
0,0,ant,-
0,0,pre,-
0,0,ent,-
0.32142857142857145,0,ant,-
0,0,ant,-
0,0,pre,-
0,0,pre,-
0.017964071856287425,2,ent,-
0,1,ant,-
0,1,ant,-
0,0,ent,-
0.04780876494023904,0,pre,-
0,0,ant,-
0,2,tmp,-
0,0,ent,-
0,2,ant,-
0.018518518518518517,1,ant,-
0,0,ant,-
0.019327731092436976,0,ent,-
0.04,0,ant,-
0,0,ant,-
0,1,ant,-
0.02702702702702703,1,ant,-
0,2,tmp,-
0,0,ent,-
0,2,tmp,-
0,1,ant,-
0.046153846153846156,0,ant,-
0,0,tmp,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.1,0,ant,-
0,1,ent,-
0,0,ant,-
0,1,pre,-
0,0,ent,-
0,1,pre,-
0,0,ant,-
0,0,ant,-
0.003401360544217687,1,ent,-
0.1487603305785124,0,ant,-
0.08823529411764706,2,ant,-
0.015625,0,pre,-
0.05263157894736842,0,pre,-
0,0,pre,-
0,1,ant,-
0,1,tmp,-
0.04526748971193416,0,pre,-
0,0,ant,-
0.05720537668021257,1,ent,-
0,0,pre,-
0.1111111111111111,0,pre,-
0,2,ent,-
0.1111111111111111,0,tmp,-
0.04411764705882353,1,ant,-
0.1111111111111111,0,pre,-
0,0,ant,-
0,1,ant,-
0.046153846153846156,1,ant,-
0,0,ant,-
0,1,tmp,-
0.058823529411764705,2,ant,-
0,0,ant,-
0,0,ant,-
0,1,ent,-
0,2,pre,-
0,0,ant,-
0.05243752560426055,0,ent,-
0.016129032258064516,0,pre,-
0.046153846153846156,0,ant,-
0,0,pre,-
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,1,pre,+
0,0,ant,-
0,0,pre,-
0,1,ant,-
0.02124594886568239,1,ent,-
0.12264150943396226,3,ent,-
0.01694915254237288,0,ant,-
0,0,ent,-
0.01293103448275862,0,pre,-
0,0,ent,-
0.009708737864077669,0,pre,-
0.007897705904475368,0,ent,-
0,0,ant,-
0,0,ant,-
0.0358883473637572,2,ent,-
0,1,ant,-
0,1,ant,-
0,0,tmp,-
0.046456692913385826,2,ent,-
0,0,ant,-
0.06666666666666667,0,ant,-
0,0,ant,-
0.018867924528301886,0,ant,-
0,0,ant,-
0.1111111111111111,0,pre,-
0.02952755905511811,1,ent,-
0,0,tmp,-
0,1,ant,-
0,0,ant,-
0,1,ant,-
0,1,ant,-
0,1,tmp,-
0,0,pre,-
0.013836477987421384,1,ent,-
0,2,tmp,-
0,0,ant,-
0,0,ent,-
0.25,0,pre,-
0,0,ant,-
0,0,tmp,-
0,0,tmp,-
0.0453920220082531,0,pre,-
0,0,tmp,-
0.02752842609216038,0,ent,-
0,0,pre,-
0,0,ent,-
0.003401360544217687,0,ent,-
0.0453920220082531,0,pre,-
0,2,ent,-
0,2,ant,-
0,0,ant,-
0,0,tmp,-
0,0,ent,-
0,1,ant,-
0.03636363636363636,0,ant,-
0,0,tmp,-
0,0,pre,-
0.12440191387559808,1,ent,-
0,1,ant,-
0,1,ant,-
0.019230769230769232,1,ant,-
0,1,pre,-
0.0196078431372549,1,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.022792022792022793,0,ent,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
1.0,0,tmp,-
0,1,tmp,-
0,0,ent,-
0,2,ant,-
0,1,tmp,-
0,2,pre,-
0,0,tmp,-
0,0,tmp,-
0,0,tmp,-
0.02952755905511811,1,ent,-
0.1111111111111111,0,pre,-
0,3,ant,-
0,1,ent,-
0,0,ant,-
0,2,ant,-
0,0,ant,-
0,1,ant,-
0,1,ant,-
0.018867924528301886,0,ant,-
0,0,pre,-
0.004889975550122249,1,ent,-
0.058823529411764705,1,ant,-
0,0,tmp,-
0,0,ent,-
0,0,ent,-
0,1,ant,-
0.018867924528301886,1,ant,-
0.1111111111111111,0,ent,-
0,0,ant,-
0.018518518518518517,1,ent,-
0.12440191387559808,0,ent,-
0.3333333333333333,1,pre,-
0,0,ant,-
0.125,2,ant,-
0.1111111111111111,0,ent,-
0,0,ent,-
0.04758064516129032,0,ent,-
0.017857142857142856,0,ant,-
0,3,ent,-
0.02127659574468085,0,ant,-
0,1,tmp,-
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,pre,+
0,0,ent,-
0,0,ant,-
0,1,pre,-
0,2,ant,-
0,0,tmp,-
0.023809523809523808,1,ant,-
0,0,tmp,-
0.0453920220082531,0,pre,-
0.1038961038961039,1,ant,-
0,0,ant,-
0,2,ant,-
0.14285714285714285,0,ant,-
0,0,ant,-
0,0,ant,-
0.05112881806108898,1,ent,-
0.04903225806451613,1,pre,-
0,0,tmp,-
0,0,ant,-
0,0,ant,-
0,2,ent,-
0.019230769230769232,0,ant,-
0,1,tmp,-
0,0,tmp,-
0.0196078431372549,1,ant,-
0,1,tmp,-
0,0,ant,-
0,1,ant,-
0.03099510603588907,1,ent,-
0.04411764705882353,0,ant,-
0.11764705882352941,1,ent,-
0.04779874213836478,0,pre,-
0,3,ant,-
0.17488789237668162,0,pre,-
0.023809523809523808,1,ant,-
0,0,ant,-
0.12206572769953052,1,ent,-
0.0029542097488921715,2,ent,-
0,1,tmp,-
0.043478260869565216,2,ant,-
0,0,ant,-
0.04607046070460705,1,pre,-
0,0,pre,-
0,1,ant,-
0,2,ant,-
0,0,ent,-
0,0,pre,-
0.14285714285714285,0,ant,-
0,0,ant,-
0,0,ant,-
0.046153846153846156,0,ant,-
0,0,ant,-
0,0,tmp,-
0,0,tmp,-
0.008540372670807454,1,ent,-
0.01020408163265306,0,pre,-
0,2,ent,-
0.05019305019305019,0,pre,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.0075843761850587785,1,ent,-
0,0,ent,-
0.08579545454545455,2,ent,-
0,0,ant,-
0.1,1,ant,-
0.5,0,ant,-
0,0,ant,-
0,1,ent,-
0,0,ant,-
0.5,0,ent,-
0,1,tmp,-
0,0,pre,-
0.5,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ent,-
0.02040816326530612,0,ant,-
0,0,pre,-
0,0,ant,-
0.018518518518518517,1,ant,-
0.04081632653061224,1,ant,-
0.04721030042918455,0,pre,-
0,0,ant,-
0,1,pre,-
0,1,ent,-
0.05555555555555555,1,ant,-
0,0,ent,-
